,id,sentiment,sentence,ticker,call_title,speaker,call_section,call_datetime,call_date,call_time
2187,812,,"And just to give you an example of that, in two weeks, I have to go to New York which I'm very, very happy about to address the board of one of the -- I would say the most prestigious retailers in North America.",CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Keith Block,answer,2019-08-22 17:00:00,2019-08-22,17:00:00
2188,1949,,We see a huge opportunity adding electrification and that's why we’re investing and I think in among the leaders in the EV space.,GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Mary Barra,answer,2019-10-29 10:00:00,2019-10-29,10:00:00
2189,4857,,"We're generating growth in originations, while maintaining our strong credit discipline with consistent loan de-value, payment to income, and FICO scores.",WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",John Shrewsberry,presentation,2019-10-15 11:00:00,2019-10-15,11:00:00
2190,1167,,Onshore wind was once again profitable in the quarter and year-to-date.,GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Jamie Miller,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
2191,1930,,Just wondering how much the low hanging fruit may already be exhausted.,GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Dan Levy,question,2019-10-29 10:00:00,2019-10-29,10:00:00
2192,220,,"At the same time, we’re continuing to work on our business in Canada, which they have made tremendous progress to date.",CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Brian Niccol,answer,2019-10-22 16:30:00,2019-10-22,16:30:00
2193,1065,,"One of the most pleasant surprises for me has been that once I began to talk more about lean, especially after our leadership event in Greenville in June, a flood of people deep in the organization began reaching out, raising their hands, looking to help.",GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Larry Culp,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
2194,1692,,"Opportunities in 2020 include full year of heavy-duty truck production, transformational cost savings, and product launches including the Corvette, Encore GX, Trailblazer and our global family of vehicles.",GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Dhivya Suryadevara,presentation,2019-10-29 10:00:00,2019-10-29,10:00:00
2195,4667,,We're calling the play and now it's a matter of us executing.,UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Kevin Plank,answer,2019-11-04 08:30:00,2019-11-04,08:30:00
2196,3090,,"I would like to note that during today's call, we will be providing select presentation materials, which can be accessed via the webcast of this call and on our IR website at the conclusion of the call.",SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Durga Doraisamy,presentation,2019-10-30 16:30:00,2019-10-30,16:30:00
2197,2013,, Are you talking about the reversal of working capital or the recovery of profits or both?,GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Dhivya Suryadevara,answer,2019-10-29 10:00:00,2019-10-29,10:00:00
2198,3253,,"Below the operating income line, we expect considerably higher interest expense ranging between $415 million and $425 million in fiscal 2020 versus approximately $330 million in fiscal 2019.",SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Pat Grismer,presentation,2019-10-30 16:30:00,2019-10-30,16:30:00
2199,774,,"And I hear your point about exploring beyond one year, but certainly we'll be talking about the operating margin in February.",CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Mark Hawkins,answer,2019-08-22 17:00:00,2019-08-22,17:00:00
2200,305,,We’re really excited to see that the stage-gate-process was predictive of what we’ve seen nationally.,CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Brian Niccol,answer,2019-10-22 16:30:00,2019-10-22,16:30:00
2201,439,,We just don't believe it's the right shift.,CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Brian Niccol,answer,2019-10-22 16:30:00,2019-10-22,16:30:00
2202,713,,"And with that, I'd like to open up the call for questions.",CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Mark Hawkins,presentation,2019-08-22 17:00:00,2019-08-22,17:00:00
2203,5126,,We're working very hard and we're confident that we'll be able to complete the work in a manner that's timely and just as important up to the highest standards of professionalism and durability going forward.,WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",Allen Parker,answer,2019-10-15 11:00:00,2019-10-15,11:00:00
2204,3493,,The Starbucks presence is absolutely stunning.,SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",John Culver,answer,2019-10-30 16:30:00,2019-10-30,16:30:00
2205,1024,,"We're raising our Industrial free cash flow outlook again today, which I'll cover in more detail later.",GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Larry Culp,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
2206,2388,,Our next question comes from Patrick Davitt with Autonomous Research.,IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Operator,operator_instruction,2019-10-23 09:00:00,2019-10-23,09:00:00
2207,1082,,"Consolidated revenue was $23.4 billion flat to prior year, with Industrial segment revenues up 3% reported and 7% organically.",GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Jamie Miller,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
2208,5113,, Yes.,WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",Allen Parker,answer,2019-10-15 11:00:00,2019-10-15,11:00:00
2209,734,,We're very excited with Demandware.,CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Marc Benioff,answer,2019-08-22 17:00:00,2019-08-22,17:00:00
2210,1674,,"The $2 in EPS reflects lost production of a richer mix, lost after-market sales, start up and ramp cost, and is net of a higher U.S. tax rate on last earnings.",GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Dhivya Suryadevara,presentation,2019-10-29 10:00:00,2019-10-29,10:00:00
2211,3204,,"China delivered comp sales growth of 5% in Q4, including 2% comp transaction growth led by the strength in digital customer engagement, primarily the growth of delivery Starbucks Rewards loyalty program and MOP.",SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Pat Grismer,presentation,2019-10-30 16:30:00,2019-10-30,16:30:00
2212,3834,,But would it be fair to assume that some of these technical issues that are causing the headwinds are going to persist in to next year?,TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Ross Sandler,question,2019-10-24 08:00:00,2019-10-24,08:00:00
2213,3053,,"As you know, even a year ago, we had a very, very small base in terms of industry-based hyper excuse me, industry-based AI workloads that they were using.",NVDA,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",Colette Kress,answer,2019-08-15 17:30:00,2019-08-15,17:30:00
2214,2560,,"So what not these calls, that said with the 8,500, we’re looking at building models for that sales force.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Greg McGreevey,answer,2019-10-23 09:00:00,2019-10-23,09:00:00
2215,2113,,"We presented on Slide 9 of our deck summarizing these expense synergies, this illustrates the combined firms’ representative run rate, annual operating expense base.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Loren Starr,presentation,2019-10-23 09:00:00,2019-10-23,09:00:00
2216,1610,,"Finally, as we look at meeting customer demand, our U.S. dealerships finished the third quarter with a healthy level of inventory.",GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Mary Barra,presentation,2019-10-29 10:00:00,2019-10-29,10:00:00
2217,1643,,"So with that, I will turn it over to Dhivya.",GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Mary Barra,presentation,2019-10-29 10:00:00,2019-10-29,10:00:00
2218,1219,,"The corporate team is making steady progress on gross headcount reductions eliminating approximately 7,000 in 2019.",GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Jamie Miller,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
2219,1604,,"Overall, retail deliveries rose 6% year-over-year led by double-digit gains and light-duty Chevrolet Silverado and GMC Sierra pickups and strong demand for our all new heavy-duty pickup trucks.",GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Mary Barra,presentation,2019-10-29 10:00:00,2019-10-29,10:00:00
2220,357,, Great.,CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Jeffrey Bernstein,question,2019-10-22 16:30:00,2019-10-22,16:30:00
2221,2475,,"And this is how, speaking at a retail level, I think as what you’re addressing.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Marty Flanagan,answer,2019-10-23 09:00:00,2019-10-23,09:00:00
2222,530,,"Good afternoon, everyone, and thanks for joining us for our fiscal 2020 second quarter results conference call.",CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",John Cummings,presentation,2019-08-22 17:00:00,2019-08-22,17:00:00
2223,3126,,We also continue to invest in beverage innovation.,SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Kevin Johnson,presentation,2019-10-30 16:30:00,2019-10-30,16:30:00
2224,4971,,It's a little bit harder of an environment for them to be putting capital to work because asset prices are so high.,WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",Allen Parker,answer,2019-10-15 11:00:00,2019-10-15,11:00:00
2225,1093,,"We also elected to measure our remaining Baker Hughes investment at fair value, which is recognized in earnings.",GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Jamie Miller,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
2226,1765,,"First of all, one big component of the special attrition program was to give people choices.",GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Mary Barra,answer,2019-10-29 10:00:00,2019-10-29,10:00:00
2227,4017,,"One way to think about it is if you go back to the Super Bowl, we had 30 of the 38 advertisers from the Super Bowl on Twitter at the same time, but there are 8 to whom we still need to make the case, that they ought to be on Twitter.",TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Jack Dorsey,answer,2019-10-24 08:00:00,2019-10-24,08:00:00
2228,985,, Yes.,CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",John Cummings,presentation,2019-08-22 17:00:00,2019-08-22,17:00:00
2229,2873,,"And then secondly, for Colette, just want to double click on the gross margin question.",NVDA,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",Toshiya Hari,question,2019-08-15 17:30:00,2019-08-15,17:30:00
2230,4883,,"And my second question, obviously you can't speak for the new CEO.",WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",Erika Najarian,question,2019-10-15 11:00:00,2019-10-15,11:00:00
2231,3329,,And so we get telemetry data that comes into our support center.,SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Kevin Johnson,answer,2019-10-30 16:30:00,2019-10-30,16:30:00
2232,3371,,"So, when you take all of those together we believe that it is prudent to guide to comp growth in China in the range of 1% to 3% again consistent with our ongoing model.",SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Pat Grismer,answer,2019-10-30 16:30:00,2019-10-30,16:30:00
2233,5150,,I am just trying to get a sense of the sizing of the auto book that you think you can get back to post this restructuring of that business?,WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",Betsy Graseck,question,2019-10-15 11:00:00,2019-10-15,11:00:00
2234,2377,,"It is little too early for us to say just how interesting and attractive, it might be for us.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Loren Starr,answer,2019-10-23 09:00:00,2019-10-23,09:00:00
2235,5026,,Do you have that number?,WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",David Long,question,2019-10-15 11:00:00,2019-10-15,11:00:00
2236,4352,, Yeah.,UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Kevin Plank,answer,2019-11-04 08:30:00,2019-11-04,08:30:00
2237,1288,,good morning.,GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Larry Culp,answer,2019-10-30 08:00:00,2019-10-30,08:00:00
2238,4969,,"And so, our teams have been selling into that and that's where we've been at the high point in the cycle for a while now.",WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",Allen Parker,answer,2019-10-15 11:00:00,2019-10-15,11:00:00
2239,137,,I don’t think we’re disclosing exactly what the AUVs are on this.,CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Brian Niccol,answer,2019-10-22 16:30:00,2019-10-22,16:30:00
2240,973,,"There's an expression that says, the best decisions are not made in the office.",CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Mark Hawkins,answer,2019-08-22 17:00:00,2019-08-22,17:00:00
2241,1648,,"This reflects lost production of a richer product mix as we launched our high content, high margin heavy-duty crew cab, as well as the impact of last aftermarket sales.",GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Dhivya Suryadevara,presentation,2019-10-29 10:00:00,2019-10-29,10:00:00
