|id|Sentiment|sentence|ticker|call_title|speaker|call_section
2902|3074|3.0| Good afternoon.|SBUX|Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET|Operator|operator_instruction
2903|4600|4.0|And what I think what we have now is the strength that Patrik and I have combined, really creates a force that, I think, is unmatched in our industry and I think it's really unique for business as a whole.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|Kevin Plank|answer
2904|978|4.0|And as we bring in these senior executives, we're augmenting and enhancing an already incredible management team.|CRM|Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET|Mark Hawkins|answer
2905|4757|4.0|We had a $1.1 billion gain from the sale of our Institutional Retirement and Trust business, which contributed $0.20 per share to EPS.|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|John Shrewsberry|presentation
2906|5000|3.0|And then just last question all this, as we think about exiting this year, just assuming rates stay where they are now, does that go to zero or there's still going to be just some ongoing amount in the fourth quarter?|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|Matt O'Connor|question
2907|819|3.0|It also means that we continue to invest in this Trailblazer community, where we want millions of people who evangelize and architect solutions that drive success for our customers.|CRM|Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET|Keith Block|answer
2908|3767|4.0|We are really pleased with our hiring this quarter, retention was better than it has been and our ability to attract people to Twitter to come work here was better than it has been.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Ned Segal|answer
2909|1826|3.0| Yes, I think we still have another couple of months here to go to see what happens here.|GM|General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET|Dhivya Suryadevara|answer
2910|3541|4.0|So just to reaffirm, that Global Coffee Alliance became EPS accretive in fiscal 2019 which is faster than we had originally expected when we completed the transaction.|SBUX|Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET|Pat Grismer|answer
2911|3894|3.0|As I - as I mentioned in my opening remarks, we have been experimenting with both interest and topics, more broadly.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Ned Segal|answer
2912|1467|3.0|But if you pull back on services in total, expect a more positive profile in the fourth quarter.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Jamie Miller|answer
2913|4366|3.0|It sounds like the reduction of sales into the off-price channel impacted the growth rate of that category.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|Randy Konik|question
2914|621|3.0|They also want to learn about Salesforce culture and our values and how we can help them drive success with their customers, their partners and their employees.|CRM|Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET|Keith Block|presentation
2915|3597|3.0| Okay, great.|SBUX|Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET|Roz Brewer|answer
2916|3818|3.0|So that's step one and all that is easily accessible within settings and we continue to work to refine our controls and our visibility and transparency to make clear the value exchange people are giving us as we utilize their data.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Jack Dorsey|answer
2917|1778|3.0|We’ve done a lot of work this year and complexity optimization, and we’re driving that in from a design for manufacture ability perspective into how we design vehicles.|GM|General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET|Mary Barra|answer
2918|3127|4.0|And I'm pleased to say that beverages contributed five points of our U.S. comp sales growth in the fourth quarter, led by the strength of our cold beverage platform.|SBUX|Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET|Kevin Johnson|presentation
2919|336|3.0|It’s the same $75,000 on a free standard, but a free standard just cost more than an end-cap.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Jack Hartung|answer
2920|3244|4.0|Globally and across each of our operating segments, non-GAAP operating margin is expected to improve modestly over fiscal 2019, primarily due to sales leverage, cost savings initiatives across our supply chain and overhead efficiencies.|SBUX|Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET|Pat Grismer|presentation
2921|1083|3.0|The biggest drivers of growth were once again the Renewable Energy onshore wind ramp along with Aviation equipment.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Jamie Miller|presentation
2922|2607|3.0|And just one more looking further out when you take into account, potential synergies with MassMutual fully integrated sales force being able to leverage a broader product set.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Kenneth Lee|question
2923|4540|3.0|And then, also as Patrik mentioned, we finally normalized the Latin America business with that Brazil model change that we've been discussing.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|David Berman|answer
2924|390|3.0|Thank you.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|John Ivankoe|question
2925|737|3.0|And every one of these companies needs a strong platform like Demandware, but I'll tell you it's more than that, it means that they have a real Customer 360 because once that customer actually gets to the store you want to know everything about them in terms of a 360 experience.|CRM|Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET|Marc Benioff|answer
2926|113|3.0|I just want to thank all of our restaurant team members for their contribution and their passion as they remain Chipotle’s most valuable asset as we worked together to cultivate a better world.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Jack Hartung|presentation
2927|1068|3.0|And lean goes well beyond manufacturing.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Larry Culp|presentation
2928|937|3.0|In the first half of this year alone over 72,000 new job postings for Salesforce jobs were posted on just the top two job sites.|CRM|Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET|Bret Taylor|answer
2929|2299|3.0|This is actually Ryan Bailey on behalf of Alex.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Ryan Bailey|question
2930|1873|3.0|This contact will not change that and how wide that is, is basically the comment that Mary made about productivity and other efficiencies offsetting the economics of the contract will certainly blame to that.|GM|General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET|Dhivya Suryadevara|answer
2931|4761|2.0|We had a $105 million impairment of capitalized software reflecting reevaluation of software under development.|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|John Shrewsberry|presentation
2932|1015|3.0|Overall, our third quarter results reflect one more quarter's worth of progress in our multi-year transformation of GE.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Larry Culp|presentation
2933|2883|3.0|If you simply ask a chat bot a simple question, where is the closest pizza and you would – pizza shop, and you would like to have a conversation with this bot, it would have to do speech recognition, it has to understand what it is that you asked about, it has to look it up in a recommender based on the locations you’re at, maybe your preferences of styles of pizza and the price ranges that you’re interested and how far you’re willing to go, to go get it.|NVDA|NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET|Jen-Hsun Huang|answer
2934|257|3.0|Or is that something that you’re not, where you need to be in terms of staffing when that mix gets up to where some of your better digital make line stores are staffed?|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|David Palmer|question
2935|3278|3.0|Please proceed with your question.|SBUX|Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET|Operator|operator_instruction
2936|1339|3.0|You're back in it with Alstom.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Deane Dray|question
2937|1152|4.0|At Gas Power, fixed costs were down 12% in the quarter, as we progress on our two-year $800 million fixed cost reduction target.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Jamie Miller|presentation
2938|2264|3.0| That color is really helpful.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Brian Bedell|question
2939|992|3.0|Thank you so much.|CRM|Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET|John Cummings|presentation
2940|5142|3.0|Or, was it just a more violent movement expected?|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|Betsy Graseck|question
2941|2558|3.0| So look with MassMutual, again, I'd say early days, it's a very strong robust relationship and we're working through those multiple areas that we've talked about.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Greg McGreevey|answer
2942|1009|3.0|Please note that we'll be hosting a Healthcare Investor Day on Monday December 2 in conjunction with the RSNA conference in Chicago.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Steve Winoker|presentation
2943|3206|4.0|When excluding the 60 basis point favorable impact from streamline-related activities, the segment's non-GAAP operating margin increased by 10 basis points as the benefits of sales leverage cost savings initiatives and labor productivity were largely offset by growth in wages and benefits, an unfavorable shift in product mix and strategic investments.|SBUX|Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET|Pat Grismer|presentation
2944|3039|3.0|And they use Adobe suites, they use Autodesk in their suites and some of them use SolidWorks and some of them use all kinds of renders, like blender.|NVDA|NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET|Jen-Hsun Huang|answer
2945|526|3.0|[Operator Instructions] As a reminder, this conference call is being recorded for replay purposes.|CRM|Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET|Operator|operator_instruction
2946|3608|4.0|Growth at Scale has really enabled us to really sharpen our focus on those things that we believe differentiate Starbucks from all other opportunities and all other experiences.|SBUX|Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET|Kevin Johnson|answer
2947|132|4.0|So no plan to slowdown, if anything, our guidance was intended to inform people we’re going to be increasing.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Brian Niccol|answer
2948|2462|3.0| Thanks.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Dan Fannon|question
2949|35|3.0|Beyond carne asada, we are also testing queso blanco, salads in quesadillas.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Brian Niccol|presentation
2950|441|4.0|Frankly, I think this is the future of how people will want to interact with restaurant companies because this is arguably faster than any other way possible to get your food.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Brian Niccol|answer
2951|64|4.0|I want to recognize our team for their efforts and hard work in delivering another outstanding quarter.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Brian Niccol|presentation
2952|2029|3.0|I’d now like to turn the call over to Mary Barra for her closing comments.|GM|General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET|Operator|operator_instruction
2953|1668|2.0|Core segment costs in the third year -- sorry third quarter were $500 million, unfavorable $400 million year-over-year primarily due to net loss of $280 million from Lyft and PSA investments in the third quarter of this year compared to a $170 million gain from our PSA investment in the third quarter of last year.|GM|General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET|Dhivya Suryadevara|presentation
2954|4524|2.0|Can you give a little bit more color on the deceleration in the APAC segment?|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|Paul Lejuez|question
2955|1282|3.0| From JPMorgan we have Steve Tusa.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Operator|operator_instruction
2956|2175|2.0|That has been dis-synergy.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Loren Starr|answer
2957|638|4.0|Our international revenue growth continued in the quarter, super strong with EMEA growing at 30% ,APAC growing at 27% year-over-year both in constant currency, AXA , one of the largest insurance companies in the world is on a journey to a global 360 degree view of every customer and in the quarter they made a number of strategic investments across several divisions including deploying service filed to give their insurance agents the complete view of every customer enabling them to have smarter or personalized conversation.|CRM|Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET|Keith Block|presentation
